iter	MultiClass
252	0.06476210833
253	0.06440213473
254	0.06404589603
255	0.06385510056
256	0.06360898855
257	0.06336337558
258	0.06301746924
259	0.06267509437
260	0.06243626655
261	0.06209969447
262	0.0617665189
263	0.06153504758
264	0.06130861018
265	0.06098317397
266	0.06066097606
267	0.06034197019
268	0.06002611096
269	0.0597133538
270	0.0594629608
271	0.05915564615
272	0.05885131408
273	0.05860787396
274	0.05830877366
275	0.05801254236
276	0.05778503941
277	0.05749374683
278	0.05729102162
279	0.05705921103
280	0.05685839435
281	0.05657565252
282	0.05629555895
283	0.05601807792
284	0.05574317432
285	0.05547081363
286	0.05520096195
287	0.05505854089
288	0.05487068986
289	0.05460615854
290	0.05442116684
291	0.05423739741
292	0.05405825346
293	0.05380088898
294	0.05354584022
295	0.05329307708
296	0.05304256998
297	0.05279428982
298	0.05262388151
299	0.05237924185
300	0.05220812362
301	0.05201544193
302	0.05182189987
303	0.05158415037
304	0.0513938403
305	0.05122946529
306	0.05099675718
307	0.05087402407
308	0.05064428786
309	0.05048361145
310	0.05032393402
311	0.0500987906
312	0.04987555967
313	0.04965421769
314	0.04947887739
315	0.04932517082
316	0.04910836988
317	0.04893488893
318	0.04872131093
319	0.04857267507
320	0.0483620503
321	0.04815316315
322	0.04794599282
323	0.04780340899
324	0.04763822868
325	0.04743518549
326	0.04723379049
327	0.0470935394
328	0.04689485883
329	0.04675809764
330	0.04656206554
331	0.04636760032
332	0.04617468379
333	0.045983298
334	0.04579342532
335	0.04566040121
336	0.04547302807
337	0.04528712242
338	0.04510266755
339	0.04497585499
340	0.04479377724
341	0.04461310732
342	0.04443382939
343	0.04428993183
344	0.044113107
345	0.04393763141
346	0.04376349005
347	0.04362924882
348	0.04345741483
349	0.04328687512
350	0.04311761548
351	0.04294962192
352	0.04278288063
353	0.04261737802
354	0.04250169196
355	0.04238611213
356	0.04225442761
357	0.04214192868
358	0.04198102922
359	0.04182130667
360	0.04166274846
361	0.04150534222
362	0.04137882598
363	0.04122345275
364	0.04106919801
365	0.04091604999
366	0.04076399711
367	0.0406417577
368	0.04049163819
369	0.04038658508
370	0.04023824309
371	0.0401202594
372	0.04000634328
373	0.03986063568
374	0.03971594704
375	0.03963810664
376	0.03949492574
377	0.03939474761
378	0.03925322672
379	0.0391126828
380	0.03901433918
381	0.0388754112
382	0.03877775584
383	0.03866781187
384	0.03853120816
385	0.0383955327
386	0.03826077626
387	0.03816602559
388	0.03803279281
389	0.03793910771
390	0.03780737379
391	0.03771473104
392	0.03758447175
393	0.0374550788
394	0.03736577134
395	0.03723780318
396	0.0371106793
397	0.03698439156
398	0.03688279914
399	0.03675798932
400	0.03665754425
401	0.03655767706
402	0.03643495431
403	0.03631302592
404	0.03622879663
405	0.03610817557
406	0.03602369553
407	0.03592711698
408	0.03584307458
409	0.03572486821
410	0.03560741426
411	0.0354907057
412	0.03540985793
413	0.0353281224
414	0.03524676461
415	0.03516576222
416	0.0350854776
417	0.03499358448
418	0.03490218077
419	0.03481126263
420	0.03473222235
421	0.03462084823
422	0.03451016468
423	0.03443239734
424	0.03432285922
425	0.03421399515
426	0.03410579902
427	0.0340188647
428	0.03394453369
429	0.03383795266
430	0.03375553233
431	0.03365008573
432	0.03354527679
433	0.03344109983
434	0.03333754926
435	0.03323461954
436	0.03313230519
437	0.03303060082
438	0.03295905983
439	0.03285836822
440	0.03275827252
441	0.03268785694
442	0.03258875076
443	0.03249022684
444	0.03239228014
445	0.03229490569
446	0.03222631853
447	0.03212989502
448	0.03203403082
449	0.03193872115
450	0.03184396128
451	0.03174974656
452	0.03165607236
453	0.03156293412
454	0.03147032734
455	0.03137824754
456	0.03131334539
457	0.03122214194
458	0.03113145384
459	0.03104127682
460	0.03095160663
461	0.03086243908
462	0.0307995504
463	0.03073692018
464	0.03064892469
465	0.03056141824
466	0.03049092225
467	0.03040428237
468	0.03031812052
469	0.03023243283
470	0.03014721544
471	0.03006246456
472	0.03000260772
473	0.02994320991
474	0.02985954691
475	0.02977633808
476	0.02970986318
477	0.0296274561
478	0.02956925559
479	0.02951684604
480	0.02943545209
481	0.02935449449
482	0.02927396979
483	0.02919387458
484	0.02911420547
485	0.02905796412
486	0.02899400826
487	0.02891537969
488	0.02883716588
489	0.02877643187
490	0.02872144798
491	0.02864423427
492	0.02856742447
493	0.02849101548
494	0.02843701386
495	0.02837564585
496	0.02832300917
497	0.02824784152
498	0.02817306227
499	0.02812041489
500	0.0280462818
501	0.02799470024
502	0.02792120185
503	0.0278480793
504	0.02777532976
505	0.02770295042
506	0.0276309385
507	0.02755929125
508	0.02750881292
509	0.0274377727
510	0.02736708996
511	0.02731786344
512	0.02724777274
513	0.02717803253
514	0.02710864023
515	0.02703959327
516	0.02697088913
517	0.02690252527
518	0.02683449922
519	0.0267668085
520	0.02669945069
521	0.0266517586
522	0.02658495638
523	0.02651848066
524	0.02647222239
525	0.02640628743
526	0.02634067277
527	0.02627537612
528	0.0262291708
529	0.0261832491
530	0.0261186964
531	0.02605445423
532	0.0260025992
533	0.02593890856
534	0.02588936263
535	0.02584457985
536	0.02578162985
537	0.02571897915
538	0.02565662565
539	0.02561312088
540	0.0255512603
541	0.02548969143
542	0.02542841225
543	0.02538910797
544	0.02532829172
545	0.02526775997
546	0.02520751077
547	0.02514754216
548	0.02510577171
549	0.02505750368
550	0.02499821911
551	0.02493920857
552	0.0248973775
553	0.02483882482
554	0.02478054123
555	0.02472252489
556	0.02466477399
557	0.02460728673
558	0.02455006133
559	0.02449309603
560	0.02445268896
561	0.02439615844
562	0.02435666497
563	0.02430056148
564	0.02424471065
565	0.02418911079
566	0.02413376023
567	0.02409507715
568	0.02404014062
569	0.02398544904
570	0.02394730239
571	0.02389301726
572	0.02385453333
573	0.02382170425
574	0.02378341086
575	0.0237298308
576	0.02367648692
577	0.02362337769
578	0.02357050158
579	0.02351785707
580	0.02346544266
581	0.02341325685
582	0.02336129818
583	0.02330956518
584	0.023267758
585	0.02322598465
586	0.02317482988
587	0.02313850637
588	0.0230971938
589	0.02305612647
590	0.0230201882
591	0.02298488958
592	0.02294411872
593	0.02289414676
594	0.02284438798
595	0.02279484104
596	0.0227455046
597	0.02269637733
598	0.02266163549
599	0.0226128576
600	0.02257826707
601	0.02254432861
602	0.02249603432
603	0.02244794277
604	0.02241438255
605	0.02238086234
606	0.02233324228
607	0.02229995926
608	0.02225267127
609	0.02220557987
610	0.02215868383
611	0.02212214162
612	0.02209640221
613	0.02204994656
614	0.02200368244
615	0.02195760868
616	0.02191172412
617	0.02187489651
618	0.02182934749
619	0.02179254766
620	0.02176035425
621	0.02171526467
622	0.02168327293
623	0.02163849189
624	0.02160221848
625	0.02155776266
626	0.02151348634
627	0.02146938846
628	0.02143809526
629	0.02140689551
630	0.02137142094
631	0.02132788161
632	0.02129394801
633	0.02125071502
634	0.02120765434
635	0.02116476495
636	0.02113482551
637	0.0211004871
638	0.02105801534
639	0.02101571144
640	0.02098613007
641	0.02094410525
642	0.02090224569
643	0.02086055043
644	0.0208190185
645	0.02078963182
646	0.02074837293
647	0.0207191653
648	0.02068708957
649	0.02065511681
650	0.02062324654
651	0.02059050947
652	0.0205620882
653	0.02052169314
654	0.02049345799
655	0.02045332369
656	0.02041334386
657	0.02037351762
658	0.02033384409
659	0.02029432239
660	0.02025495168
661	0.02021573108
662	0.02017665975
663	0.02013773685
664	0.0201105542
665	0.02007187802
666	0.02004486965
667	0.02001749028
668	0.01997915813
669	0.0199409703
670	0.01990292598
671	0.01986502438
672	0.0198272647
673	0.01978964616
674	0.01976894298
675	0.01973879285
676	0.01971228242
677	0.01967508091
678	0.01964492049
679	0.01960796663
680	0.01957804349
681	0.01954817616
682	0.0195195419
683	0.01948304409
684	0.01944668055
685	0.01941045054
686	0.01937435335
687	0.01933838823
688	0.01930255448
689	0.01927707524
690	0.01924920922
691	0.01922959306
692	0.0191941447
693	0.01915882496
694	0.01912363315
695	0.01908856856
696	0.01905363053
697	0.01902887679
698	0.01899415055
699	0.01895954906
700	0.01892507166
701	0.01890097833
702	0.01886670733
703	0.01883255866
704	0.0188051255
705	0.01877119411
706	0.01873738326
707	0.01871022338
708	0.01868634055
709	0.01865282532
710	0.01861942847
711	0.01859568243
712	0.01856248405
713	0.01852940239
714	0.01849643685
715	0.01846358683
716	0.01844022374
717	0.01840756742
718	0.01838473634
719	0.01836155617
720	0.01833522115
721	0.01830292296
722	0.01828034794
723	0.01825427398
724	0.01822225173
725	0.01819627908
726	0.01816445539
727	0.01813274139
728	0.0181011365
729	0.01806964017
730	0.01804409251
731	0.01801278993
732	0.01798836591
733	0.01795725178
734	0.01792624373
735	0.01789534121
736	0.01786454369
737	0.01783385064
738	0.01780895
739	0.01777844344
740	0.01774803989
741	0.01771773883
742	0.01769653567
743	0.01766640529
744	0.01763637603
745	0.01760644741
746	0.01758308418
747	0.01756184296
748	0.01753215916
749	0.01751238335
750	0.01748840074
751	0.01746738322
752	0.01743800694
753	0.0174087281
754	0.01738789725
755	0.01736711784
756	0.01733806876
757	0.0173174707
758	0.01728858297
759	0.01727262199
760	0.01724387818
761	0.01721522874
762	0.01718667321
763	0.01715821113
764	0.01712984204
765	0.01711410605
766	0.0170858773
767	0.01705774042
768	0.01702969497
769	0.01701098208
770	0.01698308569
771	0.01695527958
772	0.01692756331
773	0.01690508834
774	0.01688570629
775	0.01685821054
776	0.01683080317
777	0.01680348374
778	0.01678133209
779	0.01675416967
780	0.01672709403
781	0.01670010476
782	0.01667902832
783	0.01665219049
784	0.01662543791
785	0.01659877017
786	0.01657218687
787	0.01655079722
788	0.01652929137
789	0.01650863429
790	0.01648985608
791	0.01646361012
792	0.01644491458
793	0.01641880779
794	0.01639278284
795	0.01636683935
796	0.01634097694
797	0.0163200048
798	0.01629428717
799	0.01626864958
800	0.01625069147
801	0.01622518727
802	0.01620732379
803	0.01618919213
804	0.01616387448
805	0.01613863505
806	0.01611818553
807	0.0160930857
808	0.01607348076
809	0.01604851698
810	0.01602362979
811	0.01599881885
812	0.0159740838
813	0.01594942431
814	0.01593186465
815	0.01590733203
816	0.01588287405
817	0.01585849037
818	0.01583418065
819	0.01581690512
820	0.0157927195
821	0.01577576945
822	0.01575170625
823	0.01572771557
824	0.0157037971
825	0.0156799505
826	0.01566323416
827	0.01563950745
828	0.01561585177
829	0.0155922668
830	0.01556875223
831	0.01554968878
832	0.01553301195
833	0.01550967102
834	0.01549327694
835	0.01547672972
836	0.01546043671
837	0.01543730592
838	0.01541424356
839	0.0153912493
840	0.01537256625
841	0.01535648632
842	0.01534017893
843	0.01531739841
844	0.01529468478
845	0.01527203776
846	0.01524945703
847	0.01522694233
848	0.01520449335
849	0.01518210982
850	0.01515979144
851	0.01513753794
852	0.01511534904
853	0.01510097944
854	0.01507889458
855	0.0150609458
856	0.01504523381
857	0.0150298135
858	0.01501415956
859	0.01499880444
860	0.01498106588
861	0.01495931868
862	0.01493763392
863	0.01491601135
864	0.01489445069
865	0.01487295169
866	0.01485151407
867	0.01483013759
868	0.01480882197
869	0.01478756696
870	0.0147663723
871	0.01474523774
872	0.01472416302
873	0.01470913531
874	0.01468816121
875	0.01467344393
876	0.01465256901
877	0.01463175285
878	0.0146109952
879	0.01459029582
880	0.01456965446
881	0.01455302026
882	0.01453853881
883	0.01452411356
884	0.0145095183
885	0.01449515233
886	0.01447477017
887	0.01445444473
888	0.0144401853
889	0.01442432329
890	0.01440413553
891	0.01438400369
892	0.01436392755
893	0.01434961184
894	0.01432962935
895	0.01431538146
896	0.01429549197
897	0.01427565719
898	0.01425587689
899	0.01423615085
900	0.01422207492
901	0.01420244015
902	0.01418285905
903	0.0141633314
904	0.01414962635
905	0.01413018794
906	0.01411654637
907	0.01410274972
908	0.01408343614
909	0.01406970367
910	0.01405047842
911	0.01403130518
912	0.01401218376
913	0.01399311394
914	0.01397409551
915	0.01396052944
916	0.01394702196
917	0.01393349556
918	0.01391870525
919	0.0138998822
920	0.01388110958
921	0.01386238717
922	0.01385193487
923	0.01383328855
924	0.01381870798
925	0.0138056534
926	0.01379113292
927	0.01377609818
928	0.01375764994
929	0.01373925065
930	0.01372090012
931	0.01370802657
932	0.01369495893
933	0.01368191717
934	0.01366889396
935	0.01365072465
936	0.0136326032
937	0.01361789103
938	0.01360518637
939	0.01359053439
940	0.0135776842
941	0.01355975076
942	0.01354186427
943	0.01352402455
944	0.01351129691
945	0.01349353586
946	0.01347582109
947	0.01346145509
948	0.01344763667
949	0.01343333132
950	0.01342098559
951	0.01340345586
952	0.01338922883
953	0.01337178059
954	0.01335437742
955	0.01333701917
956	0.01331970564
957	0.01330739927
958	0.01329016088
959	0.01327296677
960	0.01325581675
961	0.01323871068
962	0.01322164838
963	0.01320462967
964	0.0131876544
965	0.01317553648
966	0.01315863431
967	0.01314177514
968	0.01312495879
969	0.01310818512
970	0.01309145395
971	0.01307952083
972	0.01306286117
973	0.01305096606
974	0.01303927401
975	0.0130227139
976	0.013010937
977	0.01299917317
978	0.01298271199
979	0.01296629215
980	0.01295460751
981	0.01293825716
982	0.01292194774
983	0.01291048203
984	0.01289905733
985	0.01288634799
986	0.01287016547
987	0.01285402327
988	0.01284267739
989	0.01282660256
990	0.01281532429
991	0.01279931638
992	0.01278334813
993	0.01276741942
994	0.01275153008
995	0.01273567997
996	0.01271986896
997	0.01270409688
998	0.01269531158
999	0.01268252237
